RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,true_label,predicted_proba,predicted_label,confidence,failure_category,case_id
0.398858223,39,0,0.492084653,6000.0,8,0,2,0,2.0,1,0.02530547007918358,0,0.9746945299208164,Unexplained high-confidence error,23354
0.833578359,52,0,0.083824821,7968.0,6,0,0,0,1.0,1,0.07878086268901825,0,0.9212191373109817,Unexplained high-confidence error,41351
0.111222949,30,1,0.057160903,6332.0,14,0,0,0,2.0,1,0.06080822721123695,0,0.9391917727887631,Unexplained high-confidence error,148458
0.0,51,2,0.619670939,11000.0,6,0,2,0,2.0,1,0.07671400830149651,0,0.9232859916985034,Unexplained high-confidence error,126322
0.300917135,60,0,0.148305085,5427.0,11,0,0,0,1.0,1,0.022843532636761664,0,0.9771564673632384,Unexplained high-confidence error,17543
0.0,40,0,0.005313678,5833.0,3,1,0,0,0.0,1,0.14874335527420043,0,0.8512566447257995,Boundary case,32117
0.304242395,69,1,0.163043478,5703.0,6,0,0,0,1.0,1,0.045132721215486525,0,0.9548672787845135,Demographic subgroup risk,84120
0.078366845,52,1,0.06885759,5750.0,18,0,0,0,0.0,1,0.04052964523434639,0,0.9594703547656536,Unexplained high-confidence error,4566
0.029795468,49,0,438.0,,14,1,0,0,0.0,1,0.14501223117113113,0,0.8549877688288688,Boundary case,69402
0.775381378,28,0,0.07283987,3390.0,2,0,0,0,4.0,1,0.09997913241386414,0,0.9000208675861359,Unexplained high-confidence error,131469
0.017319231,50,0,0.771871355,6000.0,14,0,4,0,1.0,1,0.056384149193763736,0,0.9436158508062362,Unexplained high-confidence error,16434
0.9999999,45,0,6514.0,,7,0,3,0,0.0,1,0.08143217861652374,0,0.9185678213834763,Outlier / distribution shift,148794
0.098472395,42,0,0.511503478,5606.0,8,0,3,0,3.0,1,0.019040466099977494,0,0.9809595339000226,Unexplained high-confidence error,105136
0.592657876,43,0,0.313668633,10000.0,6,0,1,0,5.0,1,0.03882913291454315,0,0.9611708670854568,Unexplained high-confidence error,77059
0.945007548,30,0,0.086608927,1500.0,2,0,0,0,0.0,1,0.09968498349189758,0,0.9003150165081024,Unexplained high-confidence error,133620
0.383652126,46,0,0.658396593,5400.0,11,0,2,0,1.0,1,0.040427129715681076,0,0.9595728702843189,Unexplained high-confidence error,40073
0.108178364,36,0,0.662162162,9397.0,10,0,2,0,1.0,1,0.02547083981335163,0,0.9745291601866484,Unexplained high-confidence error,41603
0.056746934,45,0,1.003576903,3913.0,17,0,1,0,1.0,1,0.024458758905529975,0,0.97554124109447,Unexplained high-confidence error,20045
0.9999999,36,0,0.0,5500.0,0,0,0,0,2.0,1,0.14259872436523438,0,0.8574012756347656,Boundary case,18274
0.540641678,39,0,0.474250141,5300.0,14,0,1,0,2.0,1,0.0797635406255722,0,0.9202364593744278,Unexplained high-confidence error,53085
0.319413594,26,1,0.006997667,3000.0,2,0,0,0,0.0,1,0.09007137417793273,0,0.9099286258220672,Unexplained high-confidence error,66099
0.32644201,61,0,0.700573257,7500.0,17,0,3,0,0.0,1,0.04383454173803329,0,0.9561654582619667,Unexplained high-confidence error,52306
0.9999999,41,0,0.0,,1,0,0,0,0.0,1,0.08293344527482986,0,0.9170665547251702,Unexplained high-confidence error,144082
0.115942029,41,0,0.495624421,9712.0,49,0,2,0,4.0,1,0.05766777023673057,0,0.9423322297632695,Unexplained high-confidence error,113444
0.190952262,64,2,0.204799675,4916.0,13,0,1,0,0.0,1,0.07356702238321304,0,0.926432977616787,Unexplained high-confidence error,5312
0.68301716,59,0,1.627180422,3840.0,9,0,4,0,0.0,1,0.10640220642089844,0,0.8935977935791015,Boundary case,139281
0.001602393,61,0,0.355582898,3250.0,12,0,1,0,1.0,1,0.009171958733350038,0,0.9908280412666499,Unexplained high-confidence error,58823
0.342119615,26,0,0.776931861,2626.0,8,0,1,0,0.0,1,0.05564854070544243,0,0.9443514592945575,Unexplained high-confidence error,132358
0.828524869,40,0,0.123687631,10000.0,5,0,0,0,0.0,1,0.06325922533869743,0,0.9367407746613026,Unexplained high-confidence error,23214
0.684144819,38,0,0.452499046,2620.0,3,0,1,0,2.0,1,0.061301793158054355,0,0.9386982068419456,Unexplained high-confidence error,104875
0.863348517,39,0,0.436412768,5920.0,12,0,1,0,3.0,1,0.10398660153150559,0,0.8960133984684944,Boundary case,65555
0.00505439,76,0,1461.0,,2,0,1,1,,1,0.03066672049462795,0,0.9693332795053721,Demographic subgroup risk,41876
0.275322417,54,0,0.359836181,7080.0,3,0,1,0,0.0,1,0.01238422431051731,0,0.9876157756894827,Unexplained high-confidence error,57627
0.539639662,49,0,0.111774362,6700.0,21,0,0,0,1.0,1,0.07003550678491592,0,0.9299644932150841,Unexplained high-confidence error,83387
0.9999999,47,0,0.502832389,3000.0,6,0,2,0,1.0,1,0.08612070232629776,0,0.9138792976737022,Unexplained high-confidence error,73836
0.235950701,32,0,0.292376682,2229.0,9,0,0,0,0.0,1,0.03732623979449272,0,0.9626737602055073,Unexplained high-confidence error,102080
0.396461935,59,0,0.827879581,4583.0,16,0,0,1,1.0,1,0.1431661382317543,0,0.8568338617682457,Boundary case,79625
1.132116471,43,0,0.031643336,8500.0,5,0,0,0,2.0,1,0.1439201980829239,0,0.8560798019170761,Boundary case,100482
0.474979527,44,1,0.432684443,6112.0,17,0,1,0,0.0,1,0.09083865135908127,0,0.9091613486409187,Unexplained high-confidence error,85571
0.767912147,54,1,0.303841229,7809.0,10,0,0,0,3.0,1,0.11344707906246185,0,0.8865529209375381,Boundary case,141096
0.959195234,34,0,0.365684372,17000.0,9,0,2,0,0.0,1,0.10411495417356491,0,0.8958850458264351,Boundary case,38928
0.287245887,72,0,0.394758173,3700.0,10,1,0,0,0.0,1,0.12676412463188172,0,0.8732358753681183,Boundary case,140037
0.930570702,78,0,340.0,,7,0,0,0,0.0,1,0.03749723359942436,0,0.9625027664005756,Demographic subgroup risk,50414
0.173949443,53,0,1.493728413,5500.0,9,0,4,0,0.0,1,0.08652472496032715,0,0.9134752750396729,Unexplained high-confidence error,22884
0.337717552,54,0,1957.0,,15,0,1,1,0.0,1,0.08718563616275787,0,0.9128143638372421,Unexplained high-confidence error,68073
0.302486962,48,0,0.310083123,8300.0,9,0,2,0,1.0,1,0.020312307775020598,0,0.9796876922249794,Unexplained high-confidence error,139676
0.442370466,50,0,0.346145301,4500.0,6,0,2,0,0.0,1,0.036803511530160905,0,0.9631964884698391,Unexplained high-confidence error,46921
0.0,22,0,0.139825218,800.0,2,0,0,0,0.0,1,0.009693572763353586,0,0.9903064272366464,Demographic subgroup risk,146586
1.667613935,42,0,0.295540892,5000.0,7,0,0,0,3.0,1,0.09649036526679992,0,0.9035096347332001,Unexplained high-confidence error,28948
0.165682403,57,0,0.301222028,6300.0,18,0,2,0,2.0,1,0.017112727835774423,0,0.9828872721642256,Unexplained high-confidence error,130611
0.061334774,52,1,0.293541292,5000.0,7,0,1,0,2.0,1,0.03840883150696754,0,0.9615911684930325,Unexplained high-confidence error,28109
0.0,55,0,0.208346919,9200.0,7,0,1,0,1.0,1,0.009840061329305172,0,0.9901599386706949,Unexplained high-confidence error,127315
0.511949893,43,0,0.79551651,3300.0,21,0,1,0,2.0,1,0.10847022831439972,0,0.8915297716856003,Boundary case,99384
0.0,28,0,0.561998766,1620.0,8,0,0,0,0.0,1,0.04300922825932503,0,0.9569907717406749,Unexplained high-confidence error,38286
0.138145573,39,0,0.359728054,5000.0,11,0,0,0,2.0,1,0.027591364830732344,0,0.9724086351692677,Unexplained high-confidence error,119204
0.939553726,58,0,0.440329218,1700.0,10,0,0,0,0.0,1,0.1011814996600151,0,0.8988185003399849,Boundary case,39393
0.12972788,47,0,0.435282141,6875.0,17,0,1,0,2.0,1,0.015350553393363952,0,0.984649446606636,Unexplained high-confidence error,130524
0.837010254,51,0,0.478347146,8566.0,12,0,1,0,1.0,1,0.06980815380811692,0,0.9301918461918831,Unexplained high-confidence error,144211
0.9999999,35,0,2.044636909,1500.0,3,0,1,0,1.0,1,0.09582483172416686,0,0.9041751682758331,Unexplained high-confidence error,62306
0.9999999,44,0,0.007756505,10184.0,0,0,0,0,2.0,1,0.13566904962062837,0,0.8643309503793717,Boundary case,48953
0.647167057,51,0,0.50448833,2784.0,8,0,0,0,3.0,1,0.07848887741565705,0,0.921511122584343,Unexplained high-confidence error,127053
0.002781775,63,1,0.394614387,13108.0,13,0,5,0,0.0,1,0.03541871942579746,0,0.9645812805742026,Unexplained high-confidence error,42239
0.9999999,61,0,0.07918733,6250.0,3,0,0,0,1.0,1,0.05662813186645508,0,0.9433718681335449,Unexplained high-confidence error,38532
0.019167476,63,0,0.290338708,8000.0,18,0,2,0,0.0,1,0.008846752718091011,0,0.991153247281909,Unexplained high-confidence error,136736
0.550744926,42,0,0.111725132,4161.0,7,0,0,0,2.0,1,0.059370166063308714,0,0.9406298339366913,Unexplained high-confidence error,115015
0.249019763,59,1,0.230989957,5575.0,6,0,0,0,1.0,1,0.04613848552107811,0,0.9538615144789219,Unexplained high-confidence error,64706
0.199764982,39,0,2.0,1.0,3,0,0,0,1.0,1,0.015659149736166,0,0.984340850263834,Unexplained high-confidence error,120573
0.243918438,48,0,0.177770027,8600.0,15,0,1,0,2.0,1,0.020981269143521785,0,0.9790187308564782,Unexplained high-confidence error,9122
0.100023225,39,0,3757.0,,12,0,2,0,0.0,1,0.01946303863078356,0,0.9805369613692164,Unexplained high-confidence error,45452
0.970572269,46,0,1.089810492,3640.0,11,0,1,0,3.0,1,0.14487314522266387,0,0.8551268547773361,Boundary case,45134
0.001739093,53,1,0.079968013,2500.0,10,0,0,0,3.0,1,0.05100705847144127,0,0.9489929415285587,Unexplained high-confidence error,149504
0.601993287,55,0,1.188371481,3800.0,20,0,2,0,1.0,1,0.10349729508161545,0,0.8965027049183846,Boundary case,136337
0.01343975,50,1,0.16236091,10334.0,6,1,1,0,3.0,1,0.1454365849494934,0,0.8545634150505066,Boundary case,17740
0.376766632,28,0,0.116961013,3000.0,3,0,0,1,0.0,1,0.12198725789785385,0,0.8780127421021462,Boundary case,7074
0.597137589,36,0,0.896695362,3600.0,8,0,1,0,2.0,1,0.06323566883802414,0,0.9367643311619759,Unexplained high-confidence error,119540
0.0,79,2,0.494929296,7000.0,9,0,1,0,0.0,1,0.06080822721123695,0,0.9391917727887631,Demographic subgroup risk,98914
0.059548294,42,0,0.514193894,5600.0,20,0,2,0,3.0,1,0.022738917171955107,0,0.9772610828280449,Unexplained high-confidence error,135310
0.312162899,35,1,1.5337132,2105.0,11,0,1,0,2.0,1,0.09649036526679992,0,0.9035096347332001,Unexplained high-confidence error,13102
0.320118336,39,0,0.659160939,4218.0,10,0,2,0,0.0,1,0.05331555753946304,0,0.946684442460537,Unexplained high-confidence error,125334
1.005293835,50,0,0.225109956,2500.0,7,0,0,0,3.0,1,0.14606545716524125,0,0.8539345428347588,Boundary case,113606
0.256344388,72,2,0.463579354,2072.0,13,0,2,0,0.0,1,0.09547274261713028,0,0.9045272573828698,Demographic subgroup risk,51285
0.00157891,62,0,0.196721311,2500.0,12,0,0,1,0.0,1,0.07338666543364525,0,0.9266133345663548,Unexplained high-confidence error,80171
0.416507716,58,0,0.297036902,5500.0,9,0,0,0,0.0,1,0.028336403891444206,0,0.9716635961085558,Unexplained high-confidence error,95493
0.208636442,63,0,0.396126157,5833.0,12,0,2,0,0.0,1,0.01261828988790512,0,0.9873817101120949,Unexplained high-confidence error,73800
0.792241552,49,0,0.094018657,5466.0,4,0,0,0,1.0,1,0.07695086598396302,0,0.9230491340160369,Unexplained high-confidence error,63591
0.592266713,38,0,0.458188282,13500.0,13,0,4,0,3.0,1,0.09073428958654403,0,0.9092657104134559,Unexplained high-confidence error,143173
0.435189244,63,0,1.094641963,1996.0,13,0,2,0,1.0,1,0.05331555753946304,0,0.946684442460537,Unexplained high-confidence error,111449
0.8965826,29,0,0.151780137,1600.0,6,0,0,0,0.0,1,0.09434363692998886,0,0.9056563630700112,Unexplained high-confidence error,83178
0.046635576,70,0,2.0,,1,1,0,0,,1,0.07968202456831933,0,0.9203179754316807,Demographic subgroup risk,22190
0.579772037,49,0,0.331863572,7710.0,10,0,0,0,1.0,1,0.05493209958076477,0,0.9450679004192353,Unexplained high-confidence error,78433
0.397881064,67,0,0.257214269,4400.0,7,1,1,0,0.0,1,0.09849748909473419,0,0.9015025109052658,Demographic subgroup risk,148167
0.458999783,84,0,0.569277817,4250.0,15,0,2,0,0.0,1,0.049468905478715894,0,0.9505310945212841,Demographic subgroup risk,125019
0.825253664,61,0,2483.0,,15,0,0,0,1.0,1,0.05873815566301346,0,0.9412618443369866,Unexplained high-confidence error,138761
0.626161305,63,0,0.529814942,2917.0,9,0,0,0,0.0,1,0.06461814641952515,0,0.9353818535804749,Unexplained high-confidence error,52660
0.003526377,75,0,769.0,,8,0,1,0,0.0,1,0.002545011555776,0,0.997454988444224,Demographic subgroup risk,32517
0.750538561,39,1,0.287632105,3500.0,13,0,0,0,0.0,1,0.14958392679691315,0,0.8504160732030869,Boundary case,86725
0.9999999,36,0,0.306063085,11000.0,5,0,4,0,4.0,1,0.05694318786263466,0,0.9430568121373654,Unexplained high-confidence error,76289
0.239286893,58,0,0.204698825,4000.0,9,0,1,0,1.0,1,0.015819476172327995,0,0.984180523827672,Unexplained high-confidence error,136811
0.155773719,43,0,0.991596639,3450.0,20,0,1,0,2.0,1,0.03873659148812294,0,0.9612634085118771,Unexplained high-confidence error,41057
1.04494382,61,0,25.0,,1,0,0,0,0.0,1,0.11702898889780045,0,0.8829710111021996,Boundary case,117654
0.0,44,0,0.225352113,2200.0,5,0,1,0,1.0,1,0.010192412324249745,0,0.9898075876757503,Unexplained high-confidence error,38679
0.047660629,41,0,0.24371192,6400.0,11,0,1,0,2.0,1,0.009840061329305172,0,0.9901599386706949,Unexplained high-confidence error,111208
0.504983389,24,1,0.193370166,3800.0,5,0,0,0,0.0,1,0.10369559526443481,0,0.8963044047355652,Boundary case,77005
0.059717611,51,0,0.646988812,4200.0,10,0,2,0,0.0,1,0.02233823388814926,0,0.9776617661118507,Unexplained high-confidence error,136882
0.833178076,44,0,0.463642909,4166.0,8,0,0,0,0.0,1,0.08486462682485581,0,0.9151353731751442,Unexplained high-confidence error,76088
0.596972432,53,0,2620.0,,13,0,1,0,0.0,1,0.04098171889781952,0,0.9590182811021805,Unexplained high-confidence error,97168
0.036928694,93,0,0.003727866,13948.0,15,0,0,0,0.0,1,0.0026502118911594153,0,0.9973497881088406,Demographic subgroup risk,92784
0.555799592,32,0,0.431070387,2400.0,12,0,0,0,0.0,1,0.09582483172416686,0,0.9041751682758331,Unexplained high-confidence error,120889
1.0,48,0,0.628058104,2615.0,9,0,0,0,0.0,1,0.12557564526796341,0,0.8744243547320366,Boundary case,33368
0.283543291,25,0,42.0,,3,0,0,0,,1,0.036070121452212334,0,0.9639298785477877,Unexplained high-confidence error,77471
0.581021466,58,0,0.418992731,23250.0,21,0,4,0,0.0,1,0.0576145738363266,0,0.9423854261636734,Unexplained high-confidence error,127476
0.376782077,31,0,0.15208854,2800.0,5,0,1,0,2.0,1,0.021413401141762732,0,0.9785865988582373,Unexplained high-confidence error,24553
0.245940556,70,2,263.0,,6,0,0,0,,1,0.0837758295238018,0,0.9162241704761982,Demographic subgroup risk,120624
0.251963255,33,0,0.216556689,5000.0,12,0,0,0,0.0,1,0.030436870455741883,0,0.9695631295442582,Unexplained high-confidence error,106649
0.398271188,40,0,0.81915846,3350.0,10,0,2,0,2.0,1,0.057451002299785614,0,0.9425489977002144,Unexplained high-confidence error,17965
0.920001441,32,0,0.18520682,27390.0,12,0,1,0,0.0,1,0.0782532587647438,0,0.9217467412352562,Unexplained high-confidence error,102440
1.295540892,74,0,1.163560054,8100.0,11,0,6,0,0.0,1,0.06882593855261802,0,0.931174061447382,Demographic subgroup risk,54515
0.1401179,53,0,0.34455496,3920.0,8,0,1,0,1.0,1,0.012988620065152645,0,0.9870113799348473,Unexplained high-confidence error,5144
0.123055928,26,0,655.0,,9,0,0,0,0.0,1,0.03806349411606789,0,0.9619365058839321,Unexplained high-confidence error,143462
0.384795705,67,1,3834.0,,19,0,1,0,0.0,1,0.03741201534867287,0,0.9625879846513271,Demographic subgroup risk,83335
0.917080085,38,0,0.101123596,800.0,9,0,0,0,0.0,1,0.1087270587682724,0,0.8912729412317276,Boundary case,73719
0.197964738,49,1,0.120712741,9708.0,7,0,2,0,2.0,1,0.038927394151687625,0,0.9610726058483123,Unexplained high-confidence error,147003
0.366006665,64,4,0.404761905,10667.0,9,0,2,0,1.0,1,0.11737506836652756,0,0.8826249316334724,Boundary case,33299
0.428823256,32,0,0.530734633,2000.0,10,0,0,0,0.0,1,0.06896067410707474,0,0.9310393258929253,Unexplained high-confidence error,47830
0.830339321,30,0,0.202389661,4100.0,2,0,1,0,2.0,1,0.06135143116116524,0,0.9386485688388347,Unexplained high-confidence error,42453
0.887470072,62,0,1100.0,,7,0,0,0,0.0,1,0.04814024567604065,0,0.9518597543239593,Unexplained high-confidence error,7346
0.780719185,55,0,1.076237319,3252.0,11,0,1,0,0.0,1,0.1069769874215126,0,0.8930230125784874,Boundary case,90116
0.61787948,49,0,0.363529871,2560.0,6,0,0,0,0.0,1,0.06691810414195061,0,0.9330818958580493,Unexplained high-confidence error,138406
0.093460415,59,1,0.396800711,4500.0,12,0,1,0,0.0,1,0.040251970291137695,0,0.9597480297088623,Unexplained high-confidence error,14145
0.9999999,28,0,0.0,,0,0,0,0,0.0,1,0.11737506836652756,0,0.8826249316334724,Boundary case,67459
0.362866199,70,0,0.44075272,3400.0,10,0,1,0,0.0,1,0.023756373301148416,0,0.9762436266988516,Demographic subgroup risk,74594
0.015127845,59,0,0.072985403,5000.0,15,0,0,0,0.0,1,0.010862102173268795,0,0.9891378978267312,Unexplained high-confidence error,102896
0.038247447,46,0,0.273454424,6000.0,11,0,1,1,2.0,1,0.057451002299785614,0,0.9425489977002144,Unexplained high-confidence error,116755
0.447818371,40,0,0.724982001,8333.0,13,0,4,0,0.0,1,0.10487124025821686,0,0.8951287597417832,Boundary case,92924
0.819495516,63,1,0.393206572,10833.0,6,0,1,0,1.0,1,0.07888249307870865,0,0.9211175069212914,Unexplained high-confidence error,141086
0.77279919,46,0,0.251651559,6508.0,11,0,0,0,0.0,1,0.07246232777833939,0,0.9275376722216606,Unexplained high-confidence error,5050
0.843461838,27,0,0.573398009,3916.0,6,0,1,0,0.0,1,0.09824043661355972,0,0.9017595633864403,Unexplained high-confidence error,53777
0.761974687,46,0,0.30583677,8000.0,15,0,1,0,0.0,1,0.0761226698756218,0,0.9238773301243782,Unexplained high-confidence error,76907
0.329877908,48,0,0.402533374,13183.0,7,0,2,0,2.0,1,0.017206961289048195,0,0.9827930387109518,Unexplained high-confidence error,100869
0.982131461,37,0,0.326033137,5250.0,11,0,1,0,2.0,1,0.11804060190916062,0,0.8819593980908393,Boundary case,68343
0.466994057,40,0,4329.0,,26,0,2,0,2.0,1,0.05558460205793381,0,0.9444153979420662,Unexplained high-confidence error,102939
0.955938877,42,0,0.295037266,5500.0,8,0,0,0,0.0,1,0.08293344527482986,0,0.9170665547251702,Unexplained high-confidence error,54078
0.06031136,44,0,0.222110147,4956.0,5,0,1,0,3.0,1,0.009840061329305172,0,0.9901599386706949,Unexplained high-confidence error,134826
0.022255555,40,4,0.026303646,2166.0,16,0,0,0,0.0,1,0.10364733636379242,0,0.8963526636362076,Boundary case,75482
0.092788414,53,3,0.152582759,11750.0,27,0,1,0,0.0,1,0.08159333616495132,0,0.9184066638350487,Unexplained high-confidence error,101740
0.9999999,29,0,208.0,,1,0,0,0,,1,0.1251767709851265,0,0.8748232290148735,Boundary case,83966
0.020732642,40,0,0.462585951,7416.0,9,0,2,0,2.0,1,0.012423428148031235,0,0.9875765718519688,Unexplained high-confidence error,18593
0.269148669,43,1,0.075412519,7332.0,14,0,0,0,0.0,1,0.06010909080505371,0,0.9398909091949463,Unexplained high-confidence error,25338
0.243553806,47,0,0.315789474,11000.0,14,0,1,0,0.0,1,0.020981269143521785,0,0.9790187308564782,Unexplained high-confidence error,75761
0.906382811,35,0,0.411655478,7000.0,6,0,1,0,0.0,1,0.0619493693113327,0,0.9380506306886673,Unexplained high-confidence error,140326
0.763870535,56,0,0.940846001,3025.0,9,0,2,0,0.0,1,0.10847022831439972,0,0.8915297716856003,Boundary case,133380
0.02268012,58,0,0.369808534,17600.0,17,0,2,0,0.0,1,0.010760563798248768,0,0.9892394362017513,Unexplained high-confidence error,120438
0.322643631,44,2,0.057744028,6320.0,7,0,0,0,1.0,1,0.11702898889780045,0,0.8829710111021996,Boundary case,4360
0.332547324,42,3,0.304649742,18000.0,10,0,2,0,2.0,1,0.1131282925605774,0,0.8868717074394226,Boundary case,134099
1.404793609,41,0,0.438106439,3400.0,3,0,1,0,0.0,1,0.11562499701976776,0,0.8843750029802322,Boundary case,38145
0.221186397,35,1,0.237351655,1600.0,7,0,0,0,0.0,1,0.06479276418685913,0,0.9352072358131409,Unexplained high-confidence error,75699
0.172725871,64,0,0.258537412,11800.0,18,0,1,0,0.0,1,0.010760563798248768,0,0.9892394362017513,Unexplained high-confidence error,37285
0.217763129,54,0,0.32385048,3022.0,5,0,1,0,1.0,1,0.015819476172327995,0,0.984180523827672,Unexplained high-confidence error,112481
0.196118287,31,1,0.420141429,4100.0,7,0,0,0,0.0,1,0.059020674973726275,0,0.9409793250262737,Unexplained high-confidence error,8912
0.10129554,50,1,0.409412078,7500.0,15,0,2,0,2.0,1,0.044367249310016635,0,0.9556327506899833,Unexplained high-confidence error,67178
0.9999999,32,0,0.017050837,3166.0,1,0,0,0,0.0,1,0.11979075819253922,0,0.8802092418074607,Boundary case,129204
0.443891383,44,0,0.729054189,5000.0,12,0,3,0,1.0,1,0.09418047368526458,0,0.9058195263147354,Unexplained high-confidence error,143194
0.560505359,52,0,0.62090253,11500.0,15,0,2,0,0.0,1,0.08081119358539582,0,0.9191888064146042,Unexplained high-confidence error,107856
0.753195329,35,0,0.215556257,9500.0,12,0,0,0,3.0,1,0.08662318587303161,0,0.9133768141269684,Unexplained high-confidence error,146697
0.538577474,59,0,0.391131174,3765.0,8,0,2,0,3.0,1,0.03215162977576256,0,0.9678483702242374,Unexplained high-confidence error,61073
1.006797695,31,0,992.0,,7,0,0,0,0.0,1,0.124824258685112,0,0.875175741314888,Boundary case,79082
0.515930407,53,0,0.931013797,5000.0,14,0,3,0,1.0,1,0.11702898889780045,0,0.8829710111021996,Boundary case,75372
0.213273837,60,0,0.580270425,5250.0,8,0,2,0,0.0,1,0.012684628739953041,0,0.987315371260047,Unexplained high-confidence error,96614
0.9999999,68,0,0.495975232,1614.0,4,0,1,0,0.0,1,0.032802919298410414,0,0.9671970807015896,Demographic subgroup risk,23471
0.116670543,59,0,0.522241012,13600.0,20,0,12,0,0.0,1,0.03917473591864109,0,0.9608252640813589,Unexplained high-confidence error,22384
0.163985021,34,2,1940.0,,9,0,2,0,0.0,1,0.11642487496137618,0,0.8835751250386238,Boundary case,15958
0.432213982,33,0,0.328206114,5200.0,6,0,1,0,1.0,1,0.034603600949049,0,0.965396399050951,Unexplained high-confidence error,112809
1.01754386,39,1,0.012963734,31240.0,5,0,0,0,0.0,1,0.12147589921951293,0,0.878524100780487,Boundary case,96019
0.953003133,44,0,1056.0,,3,0,0,0,0.0,1,0.08648326396942138,0,0.9135167360305786,Unexplained high-confidence error,91941
0.942316929,56,0,0.435841512,2750.0,5,0,0,0,0.0,1,0.08457780331373214,0,0.9154221966862679,Unexplained high-confidence error,88725
0.320457562,45,0,0.294380375,15000.0,27,0,3,0,3.0,1,0.040251970291137695,0,0.9597480297088623,Unexplained high-confidence error,72467
0.097349018,34,0,0.443991853,2945.0,13,0,1,0,0.0,1,0.028958441317081453,0,0.9710415586829185,Unexplained high-confidence error,33633
0.0,58,0,0.0,11000.0,7,0,0,0,0.0,1,0.0027301520109176635,0,0.9972698479890824,Unexplained high-confidence error,82007
0.9999999,26,0,25.0,,1,0,0,0,0.0,1,0.138858562707901,0,0.861141437292099,Boundary case,71541
0.353796976,40,1,0.404633844,4833.0,11,0,2,0,0.0,1,0.07944472283124923,0,0.9205552771687507,Unexplained high-confidence error,71912
0.348701175,65,0,4008.0,,19,0,1,0,1.0,1,0.01289641223847866,0,0.9871035877615213,Unexplained high-confidence error,56027
0.999821906,34,0,0.173669468,4283.0,3,0,1,0,2.0,1,0.07595105022192002,0,0.9240489497780799,Unexplained high-confidence error,75618
0.867379007,35,0,0.149591452,3181.0,5,0,0,0,0.0,1,0.08550455272197724,0,0.9144954472780228,Unexplained high-confidence error,66513
0.63721505,42,0,0.315337423,4889.0,6,0,0,0,0.0,1,0.058608771115541455,0,0.9413912288844586,Unexplained high-confidence error,127777
0.900909323,46,0,0.406828251,7673.0,13,0,2,0,2.0,1,0.07359944581985474,0,0.9264005541801452,Unexplained high-confidence error,139542
0.162722501,45,0,0.06245193,6500.0,4,1,0,0,2.0,1,0.11737506836652756,0,0.8826249316334724,Boundary case,30544
0.079202745,73,2,0.179411485,10500.0,5,0,1,0,0.0,1,0.036602553352713584,0,0.9633974466472864,Demographic subgroup risk,129158
0.016449589,79,0,0.055028095,5160.0,5,0,0,1,0.0,1,0.04396074637770653,0,0.9560392536222935,Demographic subgroup risk,130882
0.147487709,36,1,0.369691923,1200.0,5,0,0,0,2.0,1,0.06825105845928192,0,0.9317489415407181,Unexplained high-confidence error,38068
0.327345309,37,0,0.156516997,5500.0,7,0,0,0,3.0,1,0.028336403891444206,0,0.9716635961085558,Unexplained high-confidence error,79191
0.061872818,51,1,2.2041399,1400.0,16,0,3,0,1.0,1,0.11979075819253922,0,0.8802092418074607,Boundary case,147108
0.0,65,0,0.434385382,1203.0,6,0,0,0,0.0,1,0.009840061329305172,0,0.9901599386706949,Unexplained high-confidence error,96280
0.871419054,48,0,0.285357321,2000.0,8,0,1,0,2.0,1,0.07794345617294311,0,0.9220565438270569,Unexplained high-confidence error,114575
0.953261685,41,0,0.137064297,7200.0,3,0,0,0,3.0,1,0.08303507566452026,0,0.9169649243354797,Unexplained high-confidence error,33878
0.08683928,40,0,0.166211915,4397.0,16,0,0,0,0.0,1,0.0196417611092329,0,0.9803582388907671,Unexplained high-confidence error,139475
0.728365892,44,1,0.389105799,10500.0,5,0,2,0,4.0,1,0.09213509112596512,0,0.9078649088740349,Unexplained high-confidence error,106853
0.441390061,48,1,1058.0,,12,0,1,0,,1,0.0767462581396103,0,0.9232537418603897,Unexplained high-confidence error,38822
0.0,55,0,14.0,,8,0,0,0,0.0,1,0.010760563798248768,0,0.9892394362017513,Unexplained high-confidence error,78076
0.534616346,41,0,0.051985147,3500.0,3,0,0,0,0.0,1,0.04507956355810165,0,0.9549204364418984,Unexplained high-confidence error,92376
0.267710585,43,1,7357.0,,7,0,1,0,0.0,1,0.044732666015625,0,0.955267333984375,Outlier / distribution shift,23090
0.242218997,56,1,1.401459854,684.0,6,0,1,0,0.0,1,0.045744533836841586,0,0.9542554661631584,Unexplained high-confidence error,103113
0.9999999,32,0,190.0,,2,0,0,0,0.0,1,0.11022029966115951,0,0.8897797003388405,Boundary case,42888
0.041795779,45,0,0.112492133,6355.0,14,0,1,0,0.0,1,0.010486930422484875,0,0.9895130695775152,Unexplained high-confidence error,48267
0.705073732,35,0,0.114564831,3377.0,5,0,0,0,3.0,1,0.08147287368774414,0,0.9185271263122559,Unexplained high-confidence error,149439
